"","month","year","ORIGIN","DEST","Flights"
"733",6,2000,"SEA","LAS",7
"734",6,2000,"SEA","LAX",8
"735",6,2000,"SEA","LBB",1
"736",6,2000,"SEA","LWS",1
"737",6,2000,"SEA","MCI",1
"738",6,2000,"SEA","MDW",1
"739",6,2000,"SEA","MEM",2
"740",6,2000,"SEA","MFR",1
"741",6,2000,"SEA","MIA",2
"742",6,2000,"SEA","MSO",2
"743",6,2000,"SEA","MSP",9
"744",6,2000,"SEA","MWH",1
"745",6,2000,"SEA","OAK",6
"746",6,2000,"SEA","OKC",1
"747",6,2000,"SEA","OMA",1
"748",6,2000,"SEA","ORD",12
"749",6,2000,"SEA","PDX",8
"750",6,2000,"SEA","PHL",3
"751",6,2000,"SEA","PHX",7
"752",6,2000,"SEA","PIT",3
"753",6,2000,"SEA","PUW",1
"754",6,2000,"SEA","RDM",1
"755",6,2000,"SEA","RNO",8
"756",6,2000,"SEA","SAN",4
"757",6,2000,"SEA","SAT",2
"758",6,2000,"SEA","SEA",1
"759",6,2000,"SEA","SFO",7
"760",6,2000,"SEA","SJC",8
"761",6,2000,"SEA","SLC",9
"762",6,2000,"SEA","SMF",6
"763",6,2000,"SEA","SNA",4
"764",6,2000,"SEA","SPS",1
"765",6,2000,"SEA","STL",2
"766",6,2000,"SEA","SYR",1
"767",6,2000,"SEA","YKM",1
"768",6,2000,"SFO","SEA",7
"769",6,2000,"SJC","SEA",8
"770",6,2000,"SLC","SEA",10
"771",6,2000,"SMF","SEA",8
"772",6,2000,"SNA","SEA",4
"773",6,2000,"STL","SEA",2
"774",6,2000,"YKM","SEA",1
"775",7,2000,"ABQ","SEA",1
"776",7,2000,"ALW","SEA",1
"777",7,2000,"ANC","SEA",10
"778",7,2000,"ATL","SEA",2
"779",7,2000,"BIL","SEA",1
"780",7,2000,"BLI","SEA",1
"781",7,2000,"BNA","SEA",1
"782",7,2000,"BOS","SEA",1
"783",7,2000,"BRO","SEA",1
"784",7,2000,"BTM","SEA",1
"785",7,2000,"BZN","SEA",1
"786",7,2000,"CLE","SEA",2
"787",7,2000,"CLM","SEA",1
"788",7,2000,"CLT","SEA",2
"789",7,2000,"CVG","SEA",2
"790",7,2000,"DFW","SEA",5
"791",7,2000,"DTW","SEA",6
"792",7,2000,"EAT","SEA",1
"793",7,2000,"EKO","SEA",1
"794",7,2000,"EUG","SEA",1
"795",7,2000,"EWR","SEA",4
"796",7,2000,"FAI","SEA",2
"797",7,2000,"FAT","SEA",1
"798",7,2000,"FCA","SEA",1
"799",7,2000,"GEG","SEA",9
"800",7,2000,"GTF","SEA",1
"801",7,2000,"HLN","SEA",1
"802",7,2000,"HNL","SEA",3
"803",7,2000,"IAD","SEA",3
"804",7,2000,"IAH","SEA",2
"805",7,2000,"JFK","SEA",3
"806",7,2000,"JNU","SEA",3
"807",7,2000,"KTN","SEA",3
"808",7,2000,"LAS","SEA",6
"809",7,2000,"LAX","SEA",8
"810",7,2000,"LWS","SEA",1
"811",7,2000,"MCI","SEA",2
"812",7,2000,"MDW","SEA",1
"813",7,2000,"MEM","SEA",2
"814",7,2000,"MFR","SEA",1
"815",7,2000,"MIA","SEA",1
"816",7,2000,"MSO","SEA",2
"817",7,2000,"MSP","SEA",11
"818",7,2000,"MWH","SEA",1
"819",7,2000,"OAK","SEA",6
"820",7,2000,"OMA","SEA",1
"821",7,2000,"ORD","SEA",11
"822",7,2000,"PDX","SEA",8
"823",7,2000,"PHL","SEA",2
"824",7,2000,"PHX","SEA",7
"825",7,2000,"PIT","SEA",2
"826",7,2000,"PUW","SEA",1
"827",7,2000,"RDM","SEA",1
"828",7,2000,"RNO","SEA",4
"829",7,2000,"SAN","SEA",3
"830",7,2000,"SEA","ABQ",1
"831",7,2000,"SEA","ALW",1
"832",7,2000,"SEA","ANC",10
"833",7,2000,"SEA","ATL",4
"834",7,2000,"SEA","BFF",1
"835",7,2000,"SEA","BHM",1
"836",7,2000,"SEA","BIL",1
"837",7,2000,"SEA","BLI",1
"838",7,2000,"SEA","BNA",1
"839",7,2000,"SEA","BOS",1
"840",7,2000,"SEA","BTM",2
"841",7,2000,"SEA","BZN",1
"842",7,2000,"SEA","CAK",1
"843",7,2000,"SEA","CLE",2
"844",7,2000,"SEA","CLM",1
"845",7,2000,"SEA","CLT",2
"846",7,2000,"SEA","CVG",1
"847",7,2000,"SEA","CYS",1
"848",7,2000,"SEA","DFW",6
"849",7,2000,"SEA","DSM",1
"850",7,2000,"SEA","DTW",5
"851",7,2000,"SEA","EAT",1
"852",7,2000,"SEA","EKO",1
"853",7,2000,"SEA","EUG",1
"854",7,2000,"SEA","EWR",4
"855",7,2000,"SEA","FAI",2
"856",7,2000,"SEA","FAT",1
"857",7,2000,"SEA","FCA",1
"858",7,2000,"SEA","FSD",1
"859",7,2000,"SEA","GEG",7
"860",7,2000,"SEA","GFK",1
"861",7,2000,"SEA","GRR",1
"862",7,2000,"SEA","GTF",2
"863",7,2000,"SEA","HLN",1
"864",7,2000,"SEA","HNL",3
"865",7,2000,"SEA","IAD",3
"866",7,2000,"SEA","IAH",2
"867",7,2000,"SEA","JFK",3
"868",7,2000,"SEA","JNU",3
"869",7,2000,"SEA","KTN",3
"870",7,2000,"SEA","LAS",6
"871",7,2000,"SEA","LAX",7
"872",7,2000,"SEA","LWS",1
"873",7,2000,"SEA","MCI",1
"874",7,2000,"SEA","MDW",1
"875",7,2000,"SEA","MEM",3
"876",7,2000,"SEA","MFR",1
"877",7,2000,"SEA","MIA",1
"878",7,2000,"SEA","MSO",2
"879",7,2000,"SEA","MSP",11
"880",7,2000,"SEA","MWH",1
"881",7,2000,"SEA","OAK",6
"882",7,2000,"SEA","ORD",13
"883",7,2000,"SEA","PDX",8
"884",7,2000,"SEA","PHL",2
"885",7,2000,"SEA","PHX",6
"886",7,2000,"SEA","PIT",1
"887",7,2000,"SEA","PUW",1
"888",7,2000,"SEA","RDM",1
"889",7,2000,"SEA","RDU",1
"890",7,2000,"SEA","RIC",1
"891",7,2000,"SEA","RNO",5
"892",7,2000,"SEA","SAN",3
"893",7,2000,"SEA","SFO",9
"894",7,2000,"SEA","SJC",5
"895",7,2000,"SEA","SLC",7
"896",7,2000,"SEA","SMF",5
"897",7,2000,"SEA","SNA",4
"898",7,2000,"SEA","STL",2
"899",7,2000,"SEA","YKM",1
"900",7,2000,"SFO","SEA",8
"901",7,2000,"SJC","SEA",7
"902",7,2000,"SLC","SEA",9
"903",7,2000,"SMF","SEA",6
"904",7,2000,"SNA","SEA",4
"905",7,2000,"STL","SEA",2
"906",7,2000,"YKM","SEA",1
"907",8,2000,"ABQ","SEA",1
"908",8,2000,"ALW","SEA",1
"909",8,2000,"ANC","SEA",9
"910",8,2000,"ATL","SEA",2
"911",8,2000,"BFI","SEA",1
"912",8,2000,"BIL","SEA",2
"913",8,2000,"BLI","SEA",1
"914",8,2000,"BNA","SEA",1
"915",8,2000,"BOS","SEA",1
"916",8,2000,"BTM","SEA",1
"917",8,2000,"BZN","SEA",1
"918",8,2000,"CLE","SEA",1
"919",8,2000,"CLM","SEA",1
"920",8,2000,"CLT","SEA",1
"921",8,2000,"CVG","SEA",2
"922",8,2000,"DFW","SEA",4
"923",8,2000,"DTW","SEA",4
"924",8,2000,"EAT","SEA",1
"925",8,2000,"EKO","SEA",1
"926",8,2000,"EUG","SEA",1
"927",8,2000,"EWR","SEA",4
"928",8,2000,"FAI","SEA",2
"929",8,2000,"FAT","SEA",1
"930",8,2000,"FCA","SEA",2
"931",8,2000,"GEG","SEA",8
"932",8,2000,"GTF","SEA",1
"933",8,2000,"HLN","SEA",1
"934",8,2000,"HNL","SEA",3
"935",8,2000,"IAD","SEA",3
"936",8,2000,"IAH","SEA",3
"937",8,2000,"JFK","SEA",3
"938",8,2000,"JNU","SEA",3
"939",8,2000,"KTN","SEA",4
"940",8,2000,"LAS","SEA",8
"941",8,2000,"LAX","SEA",9
"942",8,2000,"LWS","SEA",1
"943",8,2000,"MCI","SEA",1
"944",8,2000,"MDW","SEA",1
"945",8,2000,"MEM","SEA",1
"946",8,2000,"MFR","SEA",1
"947",8,2000,"MIA","SEA",1
"948",8,2000,"MSO","SEA",2
"949",8,2000,"MSP","SEA",9
"950",8,2000,"MWH","SEA",1
"951",8,2000,"OAK","SEA",6
"952",8,2000,"ORD","SEA",11
"953",8,2000,"PDX","SEA",6
"954",8,2000,"PHL","SEA",1
"955",8,2000,"PHX","SEA",8
"956",8,2000,"PIT","SEA",2
"957",8,2000,"PUW","SEA",1
"958",8,2000,"RAP","SEA",1
"959",8,2000,"RDM","SEA",1
"960",8,2000,"RNO","SEA",3
"961",8,2000,"SAN","SEA",3
"962",8,2000,"SEA","ABQ",1
"963",8,2000,"SEA","ALW",1
"964",8,2000,"SEA","ANC",10
"965",8,2000,"SEA","ATL",3
"966",8,2000,"SEA","BIL",2
"967",8,2000,"SEA","BLI",1
"968",8,2000,"SEA","BNA",1
"969",8,2000,"SEA","BOS",1
"970",8,2000,"SEA","BTM",2
"971",8,2000,"SEA","BZN",1
"972",8,2000,"SEA","CLE",1
"973",8,2000,"SEA","CLM",1
"974",8,2000,"SEA","CLT",1
"975",8,2000,"SEA","CVG",1
"976",8,2000,"SEA","CYS",1
"977",8,2000,"SEA","DFW",4
"978",8,2000,"SEA","DTW",4
"979",8,2000,"SEA","EAT",1
"980",8,2000,"SEA","EKO",1
"981",8,2000,"SEA","EUG",1
"982",8,2000,"SEA","EWR",4
"983",8,2000,"SEA","FAI",2
"984",8,2000,"SEA","FAR",1
"985",8,2000,"SEA","FAT",1
"986",8,2000,"SEA","FCA",1
"987",8,2000,"SEA","GEG",8
"988",8,2000,"SEA","GSO",1
"989",8,2000,"SEA","GTF",1
"990",8,2000,"SEA","HLN",1
"991",8,2000,"SEA","HNL",3
"992",8,2000,"SEA","IAD",3
"993",8,2000,"SEA","IAH",3
"994",8,2000,"SEA","IND",1
"995",8,2000,"SEA","JFK",3
"996",8,2000,"SEA","JNU",3
"997",8,2000,"SEA","KTN",3
"998",8,2000,"SEA","LAS",5
"999",8,2000,"SEA","LAX",9
"1000",8,2000,"SEA","LWS",1
"1001",8,2000,"SEA","MCI",2
"1002",8,2000,"SEA","MDW",1
"1003",8,2000,"SEA","MEM",2
"1004",8,2000,"SEA","MFR",1
"1005",8,2000,"SEA","MIA",1
"1006",8,2000,"SEA","MKE",2
"1007",8,2000,"SEA","MSO",2
"1008",8,2000,"SEA","MSP",8
"1009",8,2000,"SEA","MWH",1
"1010",8,2000,"SEA","OAK",6
"1011",8,2000,"SEA","ORD",13
"1012",8,2000,"SEA","PDX",8
"1013",8,2000,"SEA","PHL",2
"1014",8,2000,"SEA","PHX",7
"1015",8,2000,"SEA","PIA",1
"1016",8,2000,"SEA","PIT",1
"1017",8,2000,"SEA","PUW",1
"1018",8,2000,"SEA","RDM",1
"1019",8,2000,"SEA","RNO",3
"1020",8,2000,"SEA","SAN",3
"1021",8,2000,"SEA","SEA",1
"1022",8,2000,"SEA","SFO",7
"1023",8,2000,"SEA","SJC",8
"1024",8,2000,"SEA","SLC",8
"1025",8,2000,"SEA","SMF",4
"1026",8,2000,"SEA","SNA",4
"1027",8,2000,"SEA","STL",2
"1028",8,2000,"SEA","TWF",1
"1029",8,2000,"SEA","YKM",1
"1030",8,2000,"SFO","SEA",7
"1031",8,2000,"SJC","SEA",7
"1032",8,2000,"SLC","SEA",7
"1033",8,2000,"SMF","SEA",5
"1034",8,2000,"SNA","SEA",5
"1035",8,2000,"STL","SEA",2
"1036",8,2000,"YKM","SEA",1
"1037",9,2000,"ABQ","SEA",1
"1038",9,2000,"ALW","SEA",1
"1039",9,2000,"ANC","SEA",11
"1040",9,2000,"ATL","SEA",4
"1041",9,2000,"BFI","SEA",4
"1042",9,2000,"BIL","SEA",1
"1043",9,2000,"BLI","SEA",1
"1044",9,2000,"BNA","SEA",1
"1045",9,2000,"BOS","SEA",1
"1046",9,2000,"BTM","SEA",1
"1047",9,2000,"BZN","SEA",1
"1048",9,2000,"CLE","SEA",3
"1049",9,2000,"CLM","SEA",1
"1050",9,2000,"CLT","SEA",1
"1051",9,2000,"CVG","SEA",2
"1052",9,2000,"DFW","SEA",3
"1053",9,2000,"DTW","SEA",5
"1054",9,2000,"EAT","SEA",1
"1055",9,2000,"EKO","SEA",1
"1056",9,2000,"EUG","SEA",1
"1057",9,2000,"EWR","SEA",4
"1058",9,2000,"FAI","SEA",2
"1059",9,2000,"FAT","SEA",1
"1060",9,2000,"FCA","SEA",1
"1061",9,2000,"GEG","SEA",9
"1062",9,2000,"GTF","SEA",1
"1063",9,2000,"HLN","SEA",2
"1064",9,2000,"HNL","SEA",2
"1065",9,2000,"IAD","SEA",3
"1066",9,2000,"IAH","SEA",3
"1067",9,2000,"JFK","SEA",3
"1068",9,2000,"JNU","SEA",3
"1069",9,2000,"KTN","SEA",3
"1070",9,2000,"LAS","SEA",7
"1071",9,2000,"LAX","SEA",9
"1072",9,2000,"LWS","SEA",1
"1073",9,2000,"MCI","SEA",1
"1074",9,2000,"MDW","SEA",2
"1075",9,2000,"MEM","SEA",2
"1076",9,2000,"MFR","SEA",1
"1077",9,2000,"MIA","SEA",1
"1078",9,2000,"MSO","SEA",2
"1079",9,2000,"MSP","SEA",6
"1080",9,2000,"MWH","SEA",1
"1081",9,2000,"OAK","SEA",5
"1082",9,2000,"ORD","SEA",13
"1083",9,2000,"PDX","SEA",9
"1084",9,2000,"PHL","SEA",2
"1085",9,2000,"PHX","SEA",7
"1086",9,2000,"PIT","SEA",2
"1087",9,2000,"PUW","SEA",2
"1088",9,2000,"RDM","SEA",1
"1089",9,2000,"RNO","SEA",4
"1090",9,2000,"SAN","SEA",3
"1091",9,2000,"SEA","ABQ",2
"1092",9,2000,"SEA","ALW",1
"1093",9,2000,"SEA","ANC",11
"1094",9,2000,"SEA","ATL",5
"1095",9,2000,"SEA","BIL",1
"1096",9,2000,"SEA","BLI",1
"1097",9,2000,"SEA","BNA",1
"1098",9,2000,"SEA","BOS",1
"1099",9,2000,"SEA","BTM",2
"1100",9,2000,"SEA","BZN",1
"1101",9,2000,"SEA","CLE",3
"1102",9,2000,"SEA","CLM",1
"1103",9,2000,"SEA","CLT",1
"1104",9,2000,"SEA","CRP",1
"1105",9,2000,"SEA","CVG",1
"1106",9,2000,"SEA","CYS",1
"1107",9,2000,"SEA","DFW",4
"1108",9,2000,"SEA","DTW",4
"1109",9,2000,"SEA","EAT",1
"1110",9,2000,"SEA","EKO",1
"1111",9,2000,"SEA","EUG",1
"1112",9,2000,"SEA","EWR",4
"1113",9,2000,"SEA","FAI",2
"1114",9,2000,"SEA","FAT",1
"1115",9,2000,"SEA","FCA",1
"1116",9,2000,"SEA","GEG",6
"1117",9,2000,"SEA","GRB",1
"1118",9,2000,"SEA","GTF",2
"1119",9,2000,"SEA","HLN",1
"1120",9,2000,"SEA","HNL",2
"1121",9,2000,"SEA","IAD",3
"1122",9,2000,"SEA","IAH",3
"1123",9,2000,"SEA","IND",1
"1124",9,2000,"SEA","JFK",3
"1125",9,2000,"SEA","JNU",3
"1126",9,2000,"SEA","KTN",3
"1127",9,2000,"SEA","LAS",6
"1128",9,2000,"SEA","LAX",9
"1129",9,2000,"SEA","LNK",1
"1130",9,2000,"SEA","LWS",1
"1131",9,2000,"SEA","MCI",1
"1132",9,2000,"SEA","MDW",2
"1133",9,2000,"SEA","MEM",3
"1134",9,2000,"SEA","MFR",1
"1135",9,2000,"SEA","MIA",1
"1136",9,2000,"SEA","MSO",2
"1137",9,2000,"SEA","MSP",6
"1138",9,2000,"SEA","MWH",1
"1139",9,2000,"SEA","OAK",6
"1140",9,2000,"SEA","ORD",11
"1141",9,2000,"SEA","PDX",7
"1142",9,2000,"SEA","PHL",2
"1143",9,2000,"SEA","PHX",8
"1144",9,2000,"SEA","PIT",1
"1145",9,2000,"SEA","PUW",2
"1146",9,2000,"SEA","RAP",1
"1147",9,2000,"SEA","RDM",1
"1148",9,2000,"SEA","RNO",3
"1149",9,2000,"SEA","SAN",3
"1150",9,2000,"SEA","SFO",7
"1151",9,2000,"SEA","SJC",8
"1152",9,2000,"SEA","SLC",8
"1153",9,2000,"SEA","SMF",6
"1154",9,2000,"SEA","SNA",4
"1155",9,2000,"SEA","STL",3
"1156",9,2000,"SEA","TUL",1
"1157",9,2000,"SEA","YKM",1
"1158",9,2000,"SFO","SEA",6
"1159",9,2000,"SJC","SEA",8
"1160",9,2000,"SLC","SEA",7
"1161",9,2000,"SMF","SEA",6
"1162",9,2000,"SNA","SEA",4
"1163",9,2000,"STL","SEA",2
"1164",9,2000,"YKM","SEA",1
"1165",10,2000,"ABQ","SEA",1
"1166",10,2000,"ALW","SEA",1
"1167",10,2000,"ANC","SEA",12
"1168",10,2000,"ATL","SEA",2
"1169",10,2000,"BIL","SEA",1
"1170",10,2000,"BLI","SEA",1
"1171",10,2000,"BNA","SEA",1
"1172",10,2000,"BOS","SEA",1
"1173",10,2000,"BTM","SEA",1
"1174",10,2000,"BZN","SEA",1
"1175",10,2000,"CLM","SEA",1
"1176",10,2000,"CLT","SEA",1
"1177",10,2000,"CVG","SEA",3
"1178",10,2000,"DFW","SEA",3
"1179",10,2000,"DTW","SEA",4
"1180",10,2000,"EAT","SEA",1
"1181",10,2000,"EKO","SEA",1
"1182",10,2000,"EUG","SEA",2
"1183",10,2000,"EWR","SEA",5
"1184",10,2000,"FAI","SEA",2
"1185",10,2000,"FAT","SEA",1
"1186",10,2000,"FCA","SEA",1
"1187",10,2000,"GEG","SEA",8
"1188",10,2000,"GTF","SEA",2
"1189",10,2000,"HLN","SEA",1
"1190",10,2000,"HNL","SEA",3
"1191",10,2000,"IAD","SEA",3
"1192",10,2000,"IAH","SEA",2
"1193",10,2000,"JFK","SEA",4
"1194",10,2000,"JNU","SEA",4
"1195",10,2000,"KTN","SEA",3
"1196",10,2000,"LAS","SEA",7
"1197",10,2000,"LAX","SEA",8
"1198",10,2000,"LWS","SEA",1
"1199",10,2000,"MCI","SEA",1
"1200",10,2000,"MDW","SEA",2
"1201",10,2000,"MEM","SEA",3
"1202",10,2000,"MFR","SEA",1
"1203",10,2000,"MIA","SEA",1
"1204",10,2000,"MSO","SEA",1
"1205",10,2000,"MSP","SEA",8
"1206",10,2000,"MWH","SEA",1
"1207",10,2000,"OAK","SEA",6
"1208",10,2000,"ORD","SEA",8
"1209",10,2000,"PDX","SEA",8
"1210",10,2000,"PHL","SEA",3
"1211",10,2000,"PHX","SEA",7
"1212",10,2000,"PIT","SEA",3
"1213",10,2000,"PUW","SEA",2
"1214",10,2000,"RAP","SEA",2
"1215",10,2000,"RDM","SEA",1
"1216",10,2000,"RNO","SEA",5
"1217",10,2000,"SAN","SEA",4
"1218",10,2000,"SEA","ABQ",2
"1219",10,2000,"SEA","ALW",1
"1220",10,2000,"SEA","ANC",10
"1221",10,2000,"SEA","ATL",3
"1222",10,2000,"SEA","AUS",2
"1223",10,2000,"SEA","BIL",1
"1224",10,2000,"SEA","BLI",1
"1225",10,2000,"SEA","BNA",1
"1226",10,2000,"SEA","BOS",1
"1227",10,2000,"SEA","BTM",1
"1228",10,2000,"SEA","BZN",1
"1229",10,2000,"SEA","CLM",1
"1230",10,2000,"SEA","CLT",1
"1231",10,2000,"SEA","CVG",1
"1232",10,2000,"SEA","DAL",1
"1233",10,2000,"SEA","DFW",4
"1234",10,2000,"SEA","DTW",5
"1235",10,2000,"SEA","EAT",1
"1236",10,2000,"SEA","EKO",1
"1237",10,2000,"SEA","EUG",2
"1238",10,2000,"SEA","EWR",4
"1239",10,2000,"SEA","FAI",2
"1240",10,2000,"SEA","FAT",1
"1241",10,2000,"SEA","FCA",1
"1242",10,2000,"SEA","GEG",9
"1243",10,2000,"SEA","GTF",1
"1244",10,2000,"SEA","HLN",1
"1245",10,2000,"SEA","HNL",3
"1246",10,2000,"SEA","IAD",3
"1247",10,2000,"SEA","IAH",3
"1248",10,2000,"SEA","JFK",4
"1249",10,2000,"SEA","JNU",3
"1250",10,2000,"SEA","KTN",3
"1251",10,2000,"SEA","LAS",6
"1252",10,2000,"SEA","LAX",8
"1253",10,2000,"SEA","LBB",1
"1254",10,2000,"SEA","LWS",1
"1255",10,2000,"SEA","MCI",1
"1256",10,2000,"SEA","MDW",2
"1257",10,2000,"SEA","MEM",2
"1258",10,2000,"SEA","MFR",1
"1259",10,2000,"SEA","MIA",1
"1260",10,2000,"SEA","MSO",1
"1261",10,2000,"SEA","MSP",9
"1262",10,2000,"SEA","MWH",1
"1263",10,2000,"SEA","OAK",6
"1264",10,2000,"SEA","ORD",11
"1265",10,2000,"SEA","PDT",1
"1266",10,2000,"SEA","PDX",8
"1267",10,2000,"SEA","PHL",3
"1268",10,2000,"SEA","PHX",7
"1269",10,2000,"SEA","PIT",2
"1270",10,2000,"SEA","PUW",2
"1271",10,2000,"SEA","RAP",1
"1272",10,2000,"SEA","RDM",1
"1273",10,2000,"SEA","RNO",4
"1274",10,2000,"SEA","SAN",3
"1275",10,2000,"SEA","SFO",8
"1276",10,2000,"SEA","SJC",8
"1277",10,2000,"SEA","SLC",8
"1278",10,2000,"SEA","SMF",5
"1279",10,2000,"SEA","SNA",4
"1280",10,2000,"SEA","SPS",1
"1281",10,2000,"SEA","STL",2
"1282",10,2000,"SEA","TUS",1
"1283",10,2000,"SEA","TWF",1
"1284",10,2000,"SEA","YKM",1
"1285",10,2000,"SFO","SEA",7
"1286",10,2000,"SJC","SEA",8
"1287",10,2000,"SLC","SEA",7
"1288",10,2000,"SMF","SEA",6
"1289",10,2000,"SNA","SEA",4
"1290",10,2000,"STL","SEA",3
"1291",10,2000,"TUS","SEA",1
"1292",10,2000,"TWF","SEA",1
"1293",10,2000,"YKM","SEA",1
"1294",11,2000,"ABQ","SEA",2
"1295",11,2000,"ALW","SEA",1
"1296",11,2000,"ANC","SEA",9
"1297",11,2000,"ATL","SEA",2
"1298",11,2000,"BIL","SEA",1
"1299",11,2000,"BLI","SEA",1
"1300",11,2000,"BNA","SEA",1
"1301",11,2000,"BOS","SEA",1
"1302",11,2000,"BTM","SEA",1
"1303",11,2000,"BZN","SEA",1
"1304",11,2000,"CLM","SEA",1
"1305",11,2000,"CLT","SEA",3
"1306",11,2000,"CVG","SEA",2
"1307",11,2000,"DFW","SEA",3
"1308",11,2000,"DLH","SEA",1
"1309",11,2000,"DTW","SEA",5
"1310",11,2000,"EAT","SEA",1
"1311",11,2000,"EKO","SEA",1
"1312",11,2000,"EUG","SEA",2
"1313",11,2000,"EWR","SEA",4
"1314",11,2000,"FAI","SEA",1
"1315",11,2000,"FAT","SEA",1
"1316",11,2000,"FCA","SEA",2
"1317",11,2000,"GEG","SEA",9
"1318",11,2000,"GTF","SEA",1
"1319",11,2000,"HLN","SEA",1
"1320",11,2000,"HNL","SEA",4
"1321",11,2000,"IAD","SEA",3
"1322",11,2000,"IAH","SEA",2
"1323",11,2000,"JFK","SEA",3
"1324",11,2000,"JNU","SEA",3
"1325",11,2000,"KTN","SEA",3
"1326",11,2000,"LAS","SEA",7
"1327",11,2000,"LAX","SEA",9
"1328",11,2000,"LCK","SEA",2
"1329",11,2000,"LWS","SEA",1
"1330",11,2000,"MCI","SEA",1
"1331",11,2000,"MDW","SEA",2
"1332",11,2000,"MEM","SEA",2
"1333",11,2000,"MFR","SEA",1
"1334",11,2000,"MIA","SEA",2
"1335",11,2000,"MSO","SEA",2
"1336",11,2000,"MSP","SEA",7
"1337",11,2000,"MWH","SEA",3
"1338",11,2000,"OAK","SEA",6
"1339",11,2000,"OMA","SEA",1
"1340",11,2000,"ORD","SEA",7
"1341",11,2000,"PDT","SEA",1
"1342",11,2000,"PDX","SEA",29
"1343",11,2000,"PHL","SEA",3
"1344",11,2000,"PHX","SEA",7
"1345",11,2000,"PIT","SEA",3
"1346",11,2000,"PUW","SEA",2
"1347",11,2000,"RDM","SEA",1
"1348",11,2000,"RNO","SEA",5
"1349",11,2000,"SAN","SEA",3
"1350",11,2000,"SEA","ABQ",2
"1351",11,2000,"SEA","ALW",1
"1352",11,2000,"SEA","ANC",11
"1353",11,2000,"SEA","ATL",3
"1354",11,2000,"SEA","BIL",1
"1355",11,2000,"SEA","BLI",1
"1356",11,2000,"SEA","BNA",1
"1357",11,2000,"SEA","BOS",1
"1358",11,2000,"SEA","BTM",1
"1359",11,2000,"SEA","BZN",1
"1360",11,2000,"SEA","CLM",1
"1361",11,2000,"SEA","CLT",2
"1362",11,2000,"SEA","CVG",1
"1363",11,2000,"SEA","DFW",3
"1364",11,2000,"SEA","DLH",1
"1365",11,2000,"SEA","DTW",4
"1366",11,2000,"SEA","EAT",1
"1367",11,2000,"SEA","EKO",1
"1368",11,2000,"SEA","EUG",2
"1369",11,2000,"SEA","EWR",5
"1370",11,2000,"SEA","FAI",2
"1371",11,2000,"SEA","FAT",1
"1372",11,2000,"SEA","FCA",2
"1373",11,2000,"SEA","GEG",8
"1374",11,2000,"SEA","GTF",2
"1375",11,2000,"SEA","HLN",1
"1376",11,2000,"SEA","HNL",4
"1377",11,2000,"SEA","IAD",3
"1378",11,2000,"SEA","IAH",2
"1379",11,2000,"SEA","JFK",3
"1380",11,2000,"SEA","JNU",3
"1381",11,2000,"SEA","KTN",3
"1382",11,2000,"SEA","LAS",7
"1383",11,2000,"SEA","LAX",11
"1384",11,2000,"SEA","LWS",1
"1385",11,2000,"SEA","MCI",1
"1386",11,2000,"SEA","MDW",2
"1387",11,2000,"SEA","MEM",1
"1388",11,2000,"SEA","MFR",2
"1389",11,2000,"SEA","MIA",2
"1390",11,2000,"SEA","MSO",2
"1391",11,2000,"SEA","MSP",7
"1392",11,2000,"SEA","MWH",1
"1393",11,2000,"SEA","OAK",7
"1394",11,2000,"SEA","ORD",8
"1395",11,2000,"SEA","PDT",1
"1396",11,2000,"SEA","PDX",31
"1397",11,2000,"SEA","PHL",3
"1398",11,2000,"SEA","PHX",7
"1399",11,2000,"SEA","PIT",4
"1400",11,2000,"SEA","PUW",2
"1401",11,2000,"SEA","RDM",1
"1402",11,2000,"SEA","RNO",6
"1403",11,2000,"SEA","SAN",3
"1404",11,2000,"SEA","SAT",1
"1405",11,2000,"SEA","SFO",30
"1406",11,2000,"SEA","SJC",7
"1407",11,2000,"SEA","SLC",8
"1408",11,2000,"SEA","SMF",6
"1409",11,2000,"SEA","SNA",4
"1410",11,2000,"SEA","STL",2
"1411",11,2000,"SEA","TUS",1
"1412",11,2000,"SEA","TWF",1
"1413",11,2000,"SEA","YKM",1
"1414",11,2000,"SFO","SEA",28
"1415",11,2000,"SJC","SEA",7
"1416",11,2000,"SLC","SEA",7
"1417",11,2000,"SMF","SEA",6
"1418",11,2000,"SNA","SEA",4
"1419",11,2000,"STL","SEA",2
"1420",11,2000,"TUS","SEA",1
"1421",11,2000,"TWF","SEA",1
"1422",11,2000,"YKM","SEA",1
"1423",12,2000,"ABQ","SEA",1
"1424",12,2000,"ALW","SEA",1
"1425",12,2000,"ANC","SEA",11
"1426",12,2000,"ATL","SEA",2
"1427",12,2000,"BIL","SEA",1
"1428",12,2000,"BIS","SEA",1
"1429",12,2000,"BLI","SEA",1
"1430",12,2000,"BNA","SEA",2
"1431",12,2000,"BOS","SEA",1
"1432",12,2000,"BTM","SEA",1
"1433",12,2000,"BZN","SEA",1
"1434",12,2000,"CLE","SEA",2
"1435",12,2000,"CLM","SEA",1
"1436",12,2000,"CLT","SEA",2
"1437",12,2000,"CVG","SEA",2
"1438",12,2000,"DFW","SEA",3
"1439",12,2000,"DTW","SEA",4
"1440",12,2000,"EAT","SEA",1
"1441",12,2000,"EKO","SEA",1
"1442",12,2000,"EUG","SEA",2
"1443",12,2000,"EWR","SEA",3
"1444",12,2000,"FAI","SEA",1
